run,camCol,rerun,field,objID,u,g,r,i,z,ra,dec
4832,2,301,185,1237666226964595249,23.571,25.11518,24.80247,24.27932,22.78216,278.721453399599,19.9880574839865
4832,2,301,186,1237666226964663413,22.00957,25.11442,24.80143,24.36349,22.64869,278.895112178994,19.8670454734491
4832,2,301,189,1237666226964862346,24.60161,25.26114,25.43332,24.73564,20.46395,279.357532328643,19.7628856208945
4832,2,301,193,1237666226965123915,25.42355,25.38932,25.80927,24.4443,20.68339,279.920619705489,19.5791907596409
4832,2,301,196,1237666226965318813,21.88242,25.77055,25.45055,24.31758,22.93263,280.308610079178,19.2997510836102
4832,2,301,197,1237666226965383534,23.98913,25.50392,25.19674,24.75761,20.22503,280.591814385012,19.2365100818572
4832,2,301,206,1237666226965972506,21.91617,25.08388,24.80436,24.31445,22.83064,281.790106971536,18.6395959371585
4832,2,301,209,1237666226966172148,21.98598,25.33438,25.33294,24.70931,23.09536,282.233719509306,18.4382122337684
4832,2,301,221,1237666226966954965,21.47865,25.11602,24.80331,24.36617,22.82767,283.900965351214,17.6679928711557
4832,2,301,268,1237666226970035425,24.56643,25.11497,24.80176,24.36086,16.37255,290.544065304985,14.5555415617263
4832,2,301,275,1237666226970495475,25.14902,24.92407,25.56851,24.08015,20.04878,291.493897266861,14.0612077321231
4832,2,301,276,1237666226970559867,23.93164,25.51161,25.1521,22.93113,20.40799,291.509870196118,13.9740164110838
4832,2,301,319,1237666226973379518,21.91907,25.12753,24.75572,24.33134,23.02028,297.288184477892,10.8761255895938
4832,2,301,328,1237666226973969087,21.69875,25.12226,24.80535,24.36249,22.78407,298.52109188766,10.0557685168739
4832,2,301,338,1237666226974623898,24.61608,25.48343,25.30312,23.93205,20.23924,299.842764448059,9.37143975069537
4832,2,301,342,1237666226974887735,23.76742,25.54095,25.4893,24.25638,20.32664,300.317770071186,9.10048217539515
4832,2,301,346,1237666226975147501,21.91652,25.76201,25.52086,24.0636,22.73986,300.819593102496,8.7114045026059
4832,2,301,349,1237666226975343015,21.61011,25.12716,24.80888,24.36191,22.82942,301.252312261335,8.65341985042392
4832,2,301,352,1237666226975541272,21.72052,25.18407,24.80194,24.36462,22.82882,301.676670918239,8.2410839293199
4832,2,301,353,1237666226975605472,25.71783,25.50241,25.38976,24.24398,20.76549,301.830188925531,8.33831526879535
4832,2,301,356,1237666226975804103,24.5899,25.63683,25.52183,24.93058,20.6478,302.198482335752,8.09256550495208
4832,2,301,356,1237666226975805632,24.40871,25.73494,25.7614,25.00725,20.12946,302.278079757931,8.07228089434255
4832,2,301,358,1237666226975932719,24.97261,25.16724,25.13498,24.31468,20.46063,302.352725798987,7.84666365364589
4832,2,301,375,1237666226977049448,24.58127,25.25911,25.40919,24.0529,20.4569,304.619001729715,6.62528877692822
4832,2,301,375,1237666226977047349,21.9019,25.20357,25.72689,23.4745,22.79249,304.637786330223,6.4972098172038
4832,2,301,375,1237666226977047348,21.22946,24.44756,24.80182,24.36212,22.82923,304.640164922162,6.49553730004914
4832,2,301,386,1237666226977767979,21.85266,24.6368,24.65841,23.92139,22.13392,306.010010682734,5.67734799986761
4832,2,301,387,1237666226977834236,23.85582,24.88084,25.37997,24.09554,20.56558,306.133300763964,5.63293161897123
4832,2,301,387,1237666226977835255,24.8507,24.82695,25.23421,24.51789,20.50399,306.143559322795,5.64399420733464
4832,2,301,387,1237666226977834760,24.62053,25.222,25.78255,23.79089,20.36752,306.2490130015,5.64990675396542
4832,2,301,394,1237666226978293420,24.49885,25.49146,25.19505,24.38144,20.73033,307.101003805744,5.05606511084267
4832,2,301,395,1237666226978358213,25.12956,24.74685,25.64926,24.3727,20.68887,307.142795054316,5.03984180800886
4832,2,301,404,1237666226978949843,23.6241,24.67204,25.06878,23.92651,20.04355,308.405187445613,4.38058475798678
4832,2,301,420,1237666226979996419,21.66683,25.13264,25.22507,24.01257,22.79432,310.340659079779,3.05239103437623
4832,2,301,423,1237666226980193584,23.74322,24.81522,25.51832,22.59696,22.14752,310.822930095927,2.882786974918
4832,2,301,428,1237666226980521610,24.84521,25.6165,25.59431,24.15026,20.61959,311.428362674968,2.56324230750037
4832,2,301,431,1237666226980717412,22.28678,25.4208,24.77116,24.3079,22.81259,311.803444666382,2.20680004117465
4832,2,301,26,1237666226954174580,24.32167,25.66093,25.55511,24.01293,20.39657,254.150092422675,28.0204564683745
4832,2,301,35,1237666226954765096,22.31946,24.66303,25.7932,25.02362,23.4733,255.699329075817,27.5850741199648
4832,2,301,106,1237666226959417766,29.14037,29.53346,29.22778,19.37493,17.1137,267.017388439768,24.5669044802438
4832,2,301,114,1237666226959943173,24.72948,25.41782,25.22577,23.91197,20.66809,268.221813931883,24.0984831054224
4832,2,301,122,1237666226960467239,21.97232,25.07163,25.00527,24.16324,22.47213,269.410778431443,23.601202760185
4832,2,301,177,1237666226964074666,24.34936,24.96329,25.51069,24.11429,20.49856,277.621642889841,20.4891367889639
4832,2,301,185,1237666226964599562,24.31985,25.31196,25.1072,24.63953,21.01394,278.761007694994,20.0551858778098
4832,2,301,269,1237666226970101569,22.13592,25.0551,24.80242,24.36183,22.82692,290.52370988434,14.3724137261706
4832,2,301,319,1237666226973377039,22.01897,22.91477,24.80341,24.36364,17.95828,297.271530699986,10.8487430273597
4832,2,301,336,1237666226974494907,22.2177,25.40192,24.81734,24.33165,22.83154,299.491080443875,9.50306693261927
4832,2,301,368,1237666226976590073,21.64507,24.82984,25.3426,24.11965,21.91575,303.717340905912,7.04316200298164
4832,2,301,398,1237666226978554430,24.46761,25.12712,24.99349,24.05718,20.596,307.628808290728,4.77258138260722
4832,2,301,413,1237666226979537778,22.06616,26.11829,25.60519,24.48138,23.49228,309.488874616378,3.7068195935712
4832,2,301,434,1237666226980914148,21.29311,25.99612,25.55831,25.02959,23.66982,312.209539794773,1.90659317629446
4832,2,301,70,1237666226957058286,22.31313,24.72544,25.38837,24.3574,23.47575,261.255804071571,26.1626986084143
4832,2,301,329,1237666226974033351,23.82003,23.83575,24.80227,24.36378,19.57101,298.623109650457,10.0672921629158
4832,2,301,369,1237666226976654467,24.29176,25.15592,25.04046,23.2606,20.4798,303.9437194929,7.04693083801641
4832,2,301,396,1237666226978423414,21.58996,25.24375,24.68392,23.91381,22.45778,307.355793541462,4.86712965961799
4832,2,301,482,1237666226984058908,22.03701,24.85943,24.78805,24.24311,23.66152,318.287735895373,-1.70896672820286
4832,2,301,517,1237666226986352718,23.85841,25.03016,25.02128,23.18441,20.76308,322.74979716594,-4.60381081145538
4832,2,301,155,1237666226962629551,21.73625,25.61777,25.34457,24.23469,23.28366,274.437902808873,21.7408642170459
4832,2,301,330,1237666226974098794,19.266,26.10153,26.02344,25.55111,16.10009,298.721522039562,9.92794450509091
4832,2,301,385,1237666226977702083,24.61197,25.12013,24.81429,24.36273,19.2479,305.87069638235,5.83373675907147
4832,2,301,399,1237666226978620128,24.61739,25.11597,24.80215,24.36347,18.11807,307.755537292475,4.69844046091129
4832,2,301,132,1237666226961121921,21.71074,24.85761,25.1986,24.60186,22.46435,270.985936814409,23.0413656958844
4832,2,301,367,1237666226976522615,24.56457,24.52442,24.92781,23.71589,20.74857,303.593934407714,7.23172852709379
4832,2,301,17,1237666226953585193,24.7628,24.61387,24.07625,22.13177,21.54474,252.741741079366,28.2345733658752
4832,2,301,19,1237666226953716022,24.86443,25.39073,25.1333,24.28938,20.96755,253.043333771052,28.2753296769881
4832,2,301,19,1237666226953716348,21.77091,25.0442,24.90685,24.27951,23.12515,253.064152217904,28.1688949001939
4832,2,301,21,1237666226953847363,22.68356,25.04005,24.80242,23.86743,22.84183,253.279033396637,28.1236870266767
4832,2,301,22,1237666226953912926,22.08677,25.71329,25.25882,24.6892,22.5543,253.483044164271,28.0800628132836
4832,2,301,24,1237666226954044140,22.07269,24.44671,25.13124,24.70298,23.46089,253.776490461176,28.016635386542
4832,2,301,25,1237666226954108984,22.32011,23.99875,24.57262,23.47155,22.40339,253.95001755006,27.9790949137069
4832,2,301,25,1237666226954109072,24.42642,25.14304,25.21348,24.24396,20.95013,254.066859647832,28.0555464691381
4832,2,301,26,1237666226954174745,22.59236,24.80066,25.3378,24.11749,23.02935,254.189182731978,27.9267573760178
4832,2,301,31,1237666226954502992,22.75091,24.60165,24.4682,23.79085,22.99873,254.956157611258,27.7553029934283
4832,2,301,31,1237666226954503052,22.16587,25.16266,25.27229,24.10206,23.27883,255.051354947069,27.7337749852876
4832,2,301,32,1237666226954568560,22.51489,24.96019,24.71613,24.16245,22.7514,255.148414385754,27.7116469136025
4832,2,301,36,1237666226954830557,22.53647,24.97361,24.6899,24.11808,22.7886,255.762670294559,27.5699514146649
4832,2,301,36,1237666226954830449,22.83904,25.26538,25.42017,24.82377,23.16895,255.792047495741,27.5195482101885
4832,2,301,40,1237666226955092834,22.5172,25.50404,25.48603,24.9898,23.19715,256.483477144455,27.4000272452061
4832,2,301,45,1237666226955420504,22.03525,25.49245,24.80667,23.98965,21.81044,257.203976647172,27.225390437287
4832,2,301,45,1237666226955420609,22.99037,24.98714,24.30562,23.56165,21.7391,257.314241708586,27.1980914990463
4832,2,301,61,1237666226956468745,22.80799,25.31305,24.88312,24.2851,23.14332,259.793200752987,26.5620453760403
4832,2,301,78,1237666226957584502,24.73801,25.17735,25.40063,24.73168,21.03043,262.670310519374,25.8630526270539
4832,2,301,84,1237666226957975608,22.67055,25.19806,24.59722,24.16084,22.57828,263.440692989688,25.531660333385
4832,2,301,88,1237666226958237826,22.08074,25.44855,25.24409,24.18615,22.79115,264.082105160872,25.3387524406049
4832,2,301,91,1237666226958434841,22.01034,24.93956,25.43344,24.43901,23.10232,264.657487125729,25.1629718327548
4832,2,301,93,1237666226958565755,22.53304,25.78129,25.35093,24.83102,23.06753,264.954310294407,25.0261192020157
4832,2,301,96,1237666226958763586,25.34523,25.04211,24.54704,23.91217,20.69375,265.350150843948,25.0131625690793
4832,2,301,96,1237666226958762876,22.54052,25.34255,24.97401,24.37289,22.59218,265.369522289321,24.9411735515911
4832,2,301,96,1237666226958762875,22.5115,24.9445,25.89428,25.02855,23.41594,265.370560147652,24.9410150044803
4832,2,301,96,1237666226958762772,24.43863,25.26035,24.76925,22.53494,22.11025,265.383398346494,25.0502453155189
4832,2,301,104,1237666226959287675,22.1297,25.30271,25.28211,24.30935,21.79026,266.569833928823,24.5577525498173
4832,2,301,104,1237666226959286750,25.13173,25.02069,25.32578,24.43888,20.8836,266.710653471273,24.6171872853728
4832,2,301,105,1237666226959352699,22.27521,24.98735,25.31364,24.56503,22.9358,266.780513422834,24.4892823327189
4832,2,301,107,1237666226959484258,22.09787,25.72458,25.03905,24.10247,23.17449,267.143453547901,24.3700589597352
4832,2,301,108,1237666226959549343,22.2132,24.22779,25.11286,24.55242,23.20037,267.223983468299,24.343426312607
4832,2,301,108,1237666226959548926,22.31225,25.55871,25.21454,24.27209,22.78575,267.31445800703,24.3137305292233
4832,2,301,110,1237666226959681166,21.94807,25.22475,24.75179,24.02225,23.46935,267.567713717907,24.2295111390108
4832,2,301,111,1237666226959746655,22.50651,25.61048,24.9492,24.52157,22.77241,267.752511727825,24.1677282678324
4832,2,301,112,1237666226959811519,21.74807,25.52061,25.21723,23.57317,22.79202,267.841823997391,24.1378453714207
4832,2,301,115,1237666226960008834,22.42952,24.90093,25.35947,24.33137,22.20386,268.38462072071,23.9546370484288
4832,2,301,115,1237666226960007650,24.2587,24.80341,24.71286,23.37196,20.50349,268.424255474504,24.0470087185368
4832,2,301,121,1237666226960402219,21.92307,24.49799,24.61428,24.0201,23.36452,269.202395672888,23.6735785514218
4832,2,301,122,1237666226960466323,24.60814,25.68916,25.2303,24.04417,20.69143,269.428565872056,23.7011762310554
4832,2,301,123,1237666226960532431,21.83084,25.02994,24.72309,24.02784,22.72624,269.509749555859,23.5666575837832
4832,2,301,123,1237666226960531968,23.71008,25.62906,25.37441,23.87049,20.67212,269.616940919699,23.635240537329
4832,2,301,127,1237666226960795442,22.27945,25.34788,25.16793,24.22034,22.32105,270.137232721082,23.3453985604317
4832,2,301,127,1237666226960794738,22.26917,25.60585,25.40334,24.44177,23.50317,270.162530524904,23.3364988430114
4832,2,301,133,1237666226961187322,24.65365,24.30132,25.18332,23.35186,20.78708,271.125111933454,23.0973691083977
4832,2,301,134,1237666226961252462,22.05146,25.13013,25.17426,24.10228,22.95868,271.162036351686,22.9775274653831
4832,2,301,135,1237666226961318546,22.252,25.36713,24.94335,23.83556,22.58996,271.398139482264,22.8915066718986
4832,2,301,136,1237666226961385524,20.95292,25.40491,25.70671,24.49689,23.56072,271.509181960077,22.8507938251373
4832,2,301,136,1237666226961384667,22.34157,25.42921,25.42069,24.817,22.64035,271.516649445906,22.847772919898
4832,2,301,139,1237666226961582370,21.876,25.16807,25.09609,24.64597,23.00142,271.983976343733,22.6757596760993
4832,2,301,139,1237666226961582378,21.90835,24.85127,24.37956,23.5646,22.38173,271.993541175252,22.6720325638925
4832,2,301,148,1237666226962171291,22.50184,25.19157,24.94527,24.4374,23.08807,273.285955660176,22.1859412593255
4832,2,301,153,1237666226962498828,22.10264,25.09773,25.6412,24.54372,23.47079,273.99999366118,21.911242588947
4832,2,301,153,1237666226962500188,22.48997,25.40346,24.72252,24.03997,22.46444,274.116556157484,21.8659243460939
4832,2,301,159,1237666226962891422,22.3886,25.00287,25.33518,24.18633,23.23007,274.981314840561,21.526978306422
4832,2,301,160,1237666226962957662,22.4821,24.55616,25.09702,23.44872,22.48514,275.177456627588,21.449050623072
4832,2,301,161,1237666226963023462,21.98471,25.74323,25.13593,24.38931,23.29124,275.197238376566,21.4410079955185
4832,2,301,161,1237666226963023071,22.10893,25.33192,25.05337,23.95535,22.68291,275.315641058512,21.3941322500403
4832,2,301,162,1237666226963088174,24.86923,25.41308,25.7488,25.31132,20.97409,275.458799351185,21.4449686996961
4832,2,301,165,1237666226963285529,23.63683,24.99399,25.45535,24.11545,21.03721,275.847357515025,21.2889916312962
4832,2,301,165,1237666226963286856,22.22478,25.84194,25.40221,24.9462,22.90671,275.916808577604,21.1526660162325
4832,2,301,168,1237666226963484028,24.05223,25.49557,24.87001,24.40933,20.70923,276.370867033801,21.0768274085004
4832,2,301,172,1237666226963744850,21.78958,24.40796,24.81615,24.35099,23.12041,276.853787725741,20.7710643571014
4832,2,301,172,1237666226963743642,21.78602,25.05684,24.71799,24.24312,22.79872,276.879756203633,20.7602223302211
4832,2,301,173,1237666226963810009,22.16667,25.17838,25.35032,24.93952,23.4283,276.952636069092,20.7300675748923
4832,2,301,176,1237666226964006173,22.36921,24.65561,25.06521,24.0777,22.87394,277.50243545426,20.5023708958156
4832,2,301,177,1237666226964073505,21.76302,25.47051,25.41684,24.27958,23.19028,277.655277072212,20.4383558814198
4832,2,301,179,1237666226964204039,22.10336,25.4213,25.30227,23.81535,23.26137,277.890567599263,20.3399556638158
4832,2,301,181,1237666226964337555,23.89736,24.55918,25.66485,24.93181,20.86928,278.271196550664,20.2881425075896
4832,2,301,182,1237666226964398690,22.22562,25.01895,25.00278,24.18606,22.68329,278.299299456459,20.1672980432307
4832,2,301,185,1237666226964597627,21.98085,25.32978,25.11528,24.57255,23.30629,278.744896369107,19.9777352302448
4832,2,301,185,1237666226964596896,21.99223,25.10511,24.44909,23.57027,22.97677,278.835619269761,19.9389482185471
4832,2,301,190,1237666226964922971,22.10535,25.51607,25.44856,24.80426,22.90448,279.44645520739,19.6762047067769
4832,2,301,191,1237666226964992701,22.28515,25.46172,25.50443,24.74585,23.43786,279.663170712519,19.5820306934861
4832,2,301,192,1237666226965057923,21.96056,24.98665,25.74336,24.27118,23.14486,279.840829223682,19.504966061154
4832,2,301,197,1237666226965384076,22.14458,25.20101,25.17053,23.82345,22.92743,280.443988842556,19.2401652679593
4832,2,301,197,1237666226965384074,22.04068,26.1382,25.8282,25.15137,23.5197,280.446516827122,19.2392786996955
4832,2,301,201,1237666226965647547,24.44705,25.82365,25.70923,24.85016,20.90652,281.129172284716,19.0459116347368
4832,2,301,208,1237666226966107247,22.19483,24.99205,25.74139,25.29759,22.75851,282.141834162514,18.4800056606954
4832,2,301,215,1237666226966563703,22.18023,26.02068,25.38457,24.77292,23.64451,283.003313119731,18.0851742504652
4832,2,301,272,1237666226970298239,22.24789,25.10074,25.18917,23.72046,22.80794,291.042277074535,14.1311863666246
4832,2,301,276,1237666226970559758,22.53715,25.1189,25.36481,24.4176,23.31869,291.557800229745,13.8133778294426
4832,2,301,319,1237666226973379527,22.54635,25.2639,25.9199,23.98683,23.10246,297.230388367352,10.7827092507163
4832,2,301,329,1237666226974034651,22.37581,25.83899,25.26207,24.3618,22.60852,298.657474582054,9.97846055628863
4832,2,301,331,1237666226974167690,24.54814,25.08925,25.34602,24.80072,21.03933,298.935694803114,9.93478657568013
4832,2,301,346,1237666226975149525,25.00882,25.47327,24.98804,22.81391,20.32986,300.904225320707,8.80477181440181
4832,2,301,347,1237666226975214672,22.18487,25.28092,25.75171,24.33499,22.61379,300.955593724287,8.6600460145336
4832,2,301,363,1237666226976260797,22.11431,25.49288,25.60724,24.52381,22.99473,303.053465326411,7.43461438355801
4832,2,301,365,1237666226976394516,21.37189,25.14629,25.99402,24.83184,23.17089,303.316465973637,7.2798556131779
4832,2,301,367,1237666226976524235,21.53689,26.10713,26.13095,25.31514,22.84639,303.582365195061,7.12291493021622
4832,2,301,367,1237666226976525157,21.92401,24.84944,25.7031,25.21976,22.51896,303.627277055711,7.09664740170526
4832,2,301,368,1237666226976588349,21.89276,25.71342,26.26997,25.49012,22.75597,303.70259625882,7.05164164520892
4832,2,301,378,1237666226977245006,24.15461,24.39633,26.18664,25.6562,20.67778,305.049758587762,6.32196871707246
4832,2,301,380,1237666226977375469,22.02933,25.41706,25.05435,24.3705,22.34606,305.196834236046,6.16394392491693
4832,2,301,383,1237666226977573186,22.09633,25.21586,25.73833,24.89566,23.70833,305.676450900194,5.87721932836315
4832,2,301,385,1237666226977704088,21.81555,24.76459,25.53623,24.60418,23.57057,305.936563200543,5.72140519001906
4832,2,301,390,1237666226978030984,21.98231,25.73753,25.54032,24.37017,22.73551,306.491772204036,5.388075032064
4832,2,301,392,1237666226978161413,21.93817,25.76656,25.10332,24.59734,23.27788,306.827544617961,5.18566261629099
4832,2,301,398,1237666226978556021,21.68435,24.64071,24.79979,24.20592,21.91578,307.550635719049,4.74924839233588
4832,2,301,401,1237666226978750631,24.80265,25.11793,25.4421,24.86415,20.66709,307.95854552587,4.61885189235308
4832,2,301,401,1237666226978752674,21.96047,24.96723,25.36193,24.46032,22.95849,307.959044579678,4.50221192662915
4832,2,301,407,1237666226979145658,24.10361,24.2487,23.71311,21.98142,21.07288,308.699876606405,4.05090452745782
4832,2,301,407,1237666226979144968,21.71913,25.87537,25.68542,24.69557,23.36884,308.722317984634,4.03909167994138
4832,2,301,407,1237666226979145037,21.90743,25.87122,26.04065,23.93119,23.26808,308.736111394815,4.03052752497197
4832,2,301,421,1237666226980061260,24.11374,25.14157,25.20113,23.28146,20.42572,310.501740546373,3.07042575542346
4832,2,301,423,1237666226980193750,21.78431,24.51746,25.19462,24.53854,23.9568,310.724720245125,2.81747763036621
4832,2,301,425,1237666226980325503,24.037,25.48388,24.95126,23.89267,20.64779,311.118192712978,2.69302160269075
4832,2,301,427,1237666226980455929,21.81251,25.49232,25.12923,24.28208,22.37597,311.249347491633,2.49600637037519
4832,2,301,428,1237666226980521471,21.7329,24.93052,24.58691,23.34691,22.76894,311.35321891186,2.43211058533814
4832,2,301,489,1237666226984517744,21.78141,24.86431,25.16715,23.77786,22.12892,319.159323987129,-2.38102798003733
4832,2,301,493,1237666226984780105,21.58707,25.24999,25.24435,23.94054,23.09859,319.644548667367,-2.68018728501779
4832,2,301,518,1237666226986418791,21.59658,25.83852,25.95113,23.87925,21.98415,322.905918903899,-4.68174268851644
4832,2,301,567,1237666226989629599,24.85422,26.07152,25.66372,25.00113,20.27026,329.23465924777,-8.37669078204072
4832,2,301,567,1237666226989630630,24.80902,24.62369,25.26675,23.67229,20.46354,329.263794364499,-8.39388175495624
4832,2,301,574,1237666226990088474,21.77122,25.69314,25.91759,23.35175,21.42266,330.050047031839,-8.97347765191153
4832,2,301,575,1237666226990154086,24.59312,24.98345,25.5893,23.76942,20.6458,330.309512310432,-9.01029307837966
4832,2,301,580,1237666226990482418,25.52471,25.71031,25.11854,23.01898,20.06616,330.997476218864,-9.41312140308625
4832,2,301,123,1237666226960534122,24.39121,25.22211,25.30348,24.79811,20.6551,269.621801638283,23.6337157438969
4832,2,301,128,1237666226960861067,21.61795,24.95384,25.14909,24.09978,22.93871,270.298496628677,23.2880922092789
4832,2,301,145,1237666226961975271,24.29635,24.81757,25.56963,24.42047,20.74486,272.966717771873,22.4144424165338
4832,2,301,169,1237666226963546424,21.96019,26.16654,25.79736,24.75953,23.08902,276.384852746233,20.9628140656214
4832,2,301,434,1237666226980913665,21.59246,25.12537,25.571,24.81354,23.51642,312.22279324343,1.89839719476488
7727,3,301,111,1237678661426938391,22.45423,22.08239,21.85566,21.40975,20.79215,6.72314475024143,4.76435179152737
7727,3,301,113,1237678661427069191,22.29881,22.45979,22.31919,21.39359,20.82512,6.95658455297558,4.59626589059108
7727,3,301,140,1237678661428838631,22.37481,22.31009,21.91634,21.48631,20.76003,11.0084179900621,4.56384371973529
6426,4,301,91,1237673074210046383,24.38252,24.75056,24.07229,21.16733,19.85996,15.8487930563224,42.1887526358746
6426,4,301,59,1237673074207948976,22.86389,22.99904,23.82761,22.88843,22.39156,11.7734416697917,38.6038081106549
6426,4,301,89,1237673074209914896,23.75911,24.46024,24.10172,21.97425,21.50418,15.6541835457119,41.9015587268096
6426,4,301,129,1237673074212538609,23.78184,24.16647,24.13086,22.08614,21.16032,21.5017857621116,46.3367012912726
6426,4,301,124,1237673074212208947,20.406,20.62238,24.80162,24.36338,20.98265,20.7030923633586,45.813369314698
6426,4,301,15,1237673074205065604,23.21239,23.79376,23.24545,22.53714,21.78024,6.78743681219692,33.4372429845848
5403,2,301,188,1237668679391118148,24.21334,24.20589,23.71441,21.86594,21.04295,289.374295467047,37.3104734492923
5403,2,301,192,1237668679391380131,24.05693,25.09343,24.45969,21.97335,20.50314,289.972986738421,37.052652826371
5403,2,301,194,1237668679391512152,24.3037,24.3834,23.84894,21.90528,21.44586,290.393646184593,36.860430512184
5403,2,301,263,1237668679396034077,24.31443,24.44222,24.0612,22.1829,20.29426,301.32271098237,31.7979328244686
5403,2,301,266,1237668679396232560,24.8317,24.89089,24.26391,22.29043,20.63352,301.709993386316,31.5953737350043
5403,2,301,266,1237668679396233191,24.24853,24.51207,24.29391,21.2208,18.84243,301.823786777452,31.6307567261828
5403,2,301,268,1237668679396364519,24.11847,24.79696,25.16195,22.17131,20.40176,302.046730798383,31.4190431291839
5403,2,301,268,1237668679396361440,24.39296,24.28801,24.40191,22.33889,20.83137,302.061535990748,31.5284714320308
5403,2,301,269,1237668679396428118,23.85061,24.96983,24.78304,22.47204,18.4607,302.160008031075,31.434157041258
5403,2,301,270,1237668679396491728,24.48309,24.88798,24.93815,21.90868,20.89791,302.250614938826,31.2448586478295
5403,2,301,270,1237668679396495828,24.16545,25.00346,24.96942,22.57354,20.29469,302.334929570996,31.3916320294954
5403,2,301,271,1237668679396557845,24.63359,24.27095,24.65497,22.30893,21.04413,302.480648831975,31.2698134754978
5403,2,301,272,1237668679396625822,24.38397,24.66681,24.15741,22.00359,20.14602,302.69119476069,31.1472755636759
5403,2,301,273,1237668679396691205,24.23691,24.69286,24.07459,22.17138,20.67782,302.804863344014,31.1209730193215
5403,2,301,273,1237668679396690102,24.45721,24.69212,24.62907,21.81528,20.15644,302.822650434379,31.0321389099
5403,2,301,274,1237668679396753966,24.54794,24.78014,24.26088,22.07815,21.16046,302.877726015847,30.9310739844763
5403,2,301,274,1237668679396753982,24.49259,24.97646,24.54027,22.38417,21.55783,302.879598924652,30.9425232683119
5403,2,301,275,1237668679396824713,24.53784,25.25491,24.56845,21.68567,19.52525,303.045413726018,30.8783345663993
5403,2,301,276,1237668679396889011,24.68009,24.32655,24.15243,21.70498,20.56162,303.173345921883,30.7918648502549
5403,2,301,276,1237668679396888398,23.27633,24.28958,23.70372,21.83236,20.92871,303.197501655901,30.7924861572604
5403,2,301,276,1237668679396887395,24.26466,24.69781,24.36826,22.01922,20.52007,303.236460130393,30.7856038357152
5403,2,301,276,1237668679396888528,24.34413,24.8132,24.6434,22.16154,21.11475,303.307596152124,30.8784825729512
7773,3,301,495,1237678859020599338,15.94322,25.11437,24.80202,24.3618,16.24496,28.299405266445,11.39446136622
7773,3,301,38,1237678858990650824,24.4414,25.24876,24.97157,22.15316,21.193,318.74728935104,8.64412640624189
7773,3,301,408,1237678859014897896,21.98042,25.44205,25.51985,24.4274,22.32171,15.0216186621181,12.3109863014052
7773,3,301,246,1237678859004281217,21.96216,24.49026,25.46231,23.40992,21.69444,350.250404037404,12.0030047882194
7773,3,301,499,1237678859020861679,21.95114,25.30248,25.66713,25.19794,22.72449,28.8733158546894,11.444997016677
7773,3,301,239,1237678859003822437,21.51584,24.89578,24.7349,23.95716,22.65101,349.141032754709,11.9472926483092
7773,3,301,377,1237678859012866614,24.36034,24.77646,24.43468,21.59672,19.97578,10.2875729727329,12.2926384742159
7773,3,301,430,1237678859016339682,21.73314,24.52315,25.62803,25.01737,22.68135,18.3575277569849,11.9997195503633
7773,3,301,183,1237678859000152462,24.30736,24.86252,24.78435,22.81247,22.39216,340.550697303276,11.3505831158752
7773,3,301,105,1237678858995041148,23.69727,23.58972,25.21654,24.07008,22.70358,328.786654412849,9.96389168401384
7773,3,301,476,1237678859019354181,22.08481,25.11437,24.80202,24.3618,20.48096,25.408381686195,11.6337024505549
7773,3,301,243,1237678859004084540,21.97348,24.92069,25.57353,24.42361,22.98486,349.735532586335,11.8767064815024
7773,3,301,271,1237678859005919564,22.02338,25.84007,25.33053,23.64446,22.91606,353.98691808759,12.0814068295733
7773,3,301,279,1237678859006443719,22.18841,24.87885,25.01331,23.91981,22.62117,355.166876248512,12.1602808437213
7773,3,301,421,1237678859015750625,22.86832,24.24687,24.72295,23.37384,20.63728,17.022101949271,12.1104374535315
7773,3,301,49,1237678858991371282,25.10648,24.79655,24.80019,23.89975,20.97479,320.40100891881,8.83589164453742
7773,3,301,121,1237678858996088991,14.95603,15.08294,14.63758,13.7596,13.10294,331.172755542369,10.4123705855443
7773,3,301,11,1237678858988880235,23.17853,24.35257,24.59065,23.40392,22.98034,314.685391550478,7.94861904820045
7773,3,301,476,1237678859019354191,23.59776,25.11437,24.80203,24.3618,21.25392,25.4040095872419,11.6336530581614
3919,5,301,335,1237662307279896614,24.71079,24.67383,24.14515,22.19109,21.64095,253.216722298266,19.565136614254
3919,5,301,350,1237662307280879741,24.47085,24.19539,24.88178,23.26356,21.05719,254.982771919783,18.0410270826243
3919,5,301,120,1237662307265806369,24.44399,24.79268,24.77143,22.6244,21.88915,222.023761198989,36.7525615716241
3919,5,301,161,1237662307268493369,24.76656,25.25156,24.98076,22.9048,21.80694,228.732721505527,33.9884757395595
3919,5,301,12,1237662307258728527,24.5583,24.83643,24.52791,22.6311,21.91584,202.251101985849,41.8187576664601
3919,5,301,23,1237662307259449538,25.42507,25.1144,24.80206,24.36183,19.71028,204.369070676848,41.334254951706
3919,5,301,38,1237662307260432489,24.70616,25.11437,24.80203,22.61563,21.90766,207.252948429193,40.9278254705811
3919,5,301,49,1237662307261153537,23.66181,23.78661,23.66826,23.00974,22.16606,209.375794858265,40.3630270077392
3919,5,301,65,1237662307262201876,24.09918,23.79096,24.80202,21.97612,21.50315,212.253014845532,39.7750070076567
3919,5,301,69,1237662307262464034,23.3849,23.79404,23.74045,23.31482,22.72772,212.94999449343,39.4532869753222
